"Title","Description","BiocVersion","Genome","SourceType","SourceUrl","SourceVersion","Species","TaxonomyId","Coordinate_1_based","DataProvider","Maintainer","RDataClass","DispatchClass","RDataPath","Tags"
"MeSHDb for Medicago truncatula (Clover, v005)","Correspondence table between NCBI Gene ID and MeSH ID for Medicago truncatula (Clover)","3.17",NA,"TSV","https://github.com/rikenbit/mesh-workflow","05-Mar-2023","Medicago truncatula",3880,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v005/MeSH.Mtr.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Mtr.eg.db:Medicago truncatula:Clover:v005"
"MeSHDb for Nomascus leucogenys (Northern white-cheeked gibbon, v005)","Correspondence table between NCBI Gene ID and MeSH ID for Nomascus leucogenys (Northern white-cheeked gibbon)","3.17",NA,"TSV","https://github.com/rikenbit/mesh-workflow","05-Mar-2023","Nomascus leucogenys",61853,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v005/MeSH.Nle.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Nle.eg.db:Nomascus leucogenys:Northern white-cheeked gibbon:v005"
"MeSHDb for Nostoc sp. PCC 7120 = FACHB-418 (Nostoc, v005)","Correspondence table between NCBI Gene ID and MeSH ID for Nostoc sp. PCC 7120 = FACHB-418 (Nostoc)","3.17",NA,"TSV","https://github.com/rikenbit/mesh-workflow","05-Mar-2023","Nostoc sp. PCC 7120 = FACHB-418",103690,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v005/MeSH.Nos.PCC7120.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Nos.PCC7120.eg.db:Nostoc sp. PCC 7120 = FACHB-418:Nostoc:v005"
"MeSHDb for Ornithorhynchus anatinus (Platypus, v005)","Correspondence table between NCBI Gene ID and MeSH ID for Ornithorhynchus anatinus (Platypus)","3.17",NA,"TSV","https://github.com/rikenbit/mesh-workflow","05-Mar-2023","Ornithorhynchus anatinus",9258,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v005/MeSH.Oan.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Oan.eg.db:Ornithorhynchus anatinus:Platypus:v005"
"MeSHDb for Oryctolagus cuniculus (Rabbit, v005)","Correspondence table between NCBI Gene ID and MeSH ID for Oryctolagus cuniculus (Rabbit)","3.17",NA,"TSV","https://github.com/rikenbit/mesh-workflow","05-Mar-2023","Oryctolagus cuniculus",9986,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v005/MeSH.Ocu.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Ocu.eg.db:Oryctolagus cuniculus:Rabbit:v005"
"MeSHDb for Oreochromis niloticus (Nile tilapia, v005)","Correspondence table between NCBI Gene ID and MeSH ID for Oreochromis niloticus (Nile tilapia)","3.17",NA,"TSV","https://github.com/rikenbit/mesh-workflow","05-Mar-2023","Oreochromis niloticus",8128,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v005/MeSH.Oni.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Oni.eg.db:Oreochromis niloticus:Nile tilapia:v005"
"MeSHDb for Oryza sativa Japonica Group (Rice, v005)","Correspondence table between NCBI Gene ID and MeSH ID for Oryza sativa Japonica Group (Rice)","3.17",NA,"TSV","https://github.com/rikenbit/mesh-workflow","05-Mar-2023","Oryza sativa Japonica Group",39947,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v005/MeSH.Osa.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Osa.eg.db:Oryza sativa Japonica Group:Rice:v005"
"MeSHDb for Pongo abelii (Orangutan, v005)","Correspondence table between NCBI Gene ID and MeSH ID for Pongo abelii (Orangutan)","3.17",NA,"TSV","https://github.com/rikenbit/mesh-workflow","05-Mar-2023","Pongo abelii",9601,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v005/MeSH.Pab.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Pab.eg.db:Pongo abelii:Orangutan:v005"
"MeSHDb for Pseudomonas aeruginosa PAO1 (v005)","Correspondence table between NCBI Gene ID and MeSH ID for Pseudomonas aeruginosa PAO1","3.17",NA,"TSV","https://github.com/rikenbit/mesh-workflow","05-Mar-2023","Pseudomonas aeruginosa PAO1",208964,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v005/MeSH.Pae.PAO1.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Pae.PAO1.eg.db:v005"
"MeSHDb for Plasmodium falciparum 3D7 (v005)","Correspondence table between NCBI Gene ID and MeSH ID for Plasmodium falciparum 3D7","3.17",NA,"TSV","https://github.com/rikenbit/mesh-workflow","05-Mar-2023","Plasmodium falciparum 3D7",36329,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v005/MeSH.Pfa.3D7.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Pfa.3D7.eg.db:v005"
"MeSHDb for Pan troglodytes (Chimpanzee, v005)","Correspondence table between NCBI Gene ID and MeSH ID for Pan troglodytes (Chimpanzee)","3.17",NA,"TSV","https://github.com/rikenbit/mesh-workflow","05-Mar-2023","Pan troglodytes",9598,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v005/MeSH.Pto.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Pto.eg.db:Pan troglodytes:Chimpanzee:v005"
"MeSHDb for Populus trichocarpa (Black cottonwood, v005)","Correspondence table between NCBI Gene ID and MeSH ID for Populus trichocarpa (Black cottonwood)","3.17",NA,"TSV","https://github.com/rikenbit/mesh-workflow","05-Mar-2023","Populus trichocarpa",3694,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v005/MeSH.Ptr.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Ptr.eg.db:Populus trichocarpa:Black cottonwood:v005"
"MeSHDb for Rattus norvegicus (Rat, v005)","Correspondence table between NCBI Gene ID and MeSH ID for Rattus norvegicus (Rat)","3.17",NA,"TSV","https://github.com/rikenbit/mesh-workflow","05-Mar-2023","Rattus norvegicus",10116,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v005/MeSH.Rno.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Rno.eg.db:Rattus norvegicus:Rat:v005"
"MeSHDb for Staphylococcus argenteus (v005)","Correspondence table between NCBI Gene ID and MeSH ID for Staphylococcus argenteus","3.17",NA,"TSV","https://github.com/rikenbit/mesh-workflow","05-Mar-2023","Staphylococcus argenteus",985002,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v005/MeSH.Sar.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Sar.eg.db:v005"
"MeSHDb for Saccharomyces cerevisiae S288C (v005)","Correspondence table between NCBI Gene ID and MeSH ID for Saccharomyces cerevisiae S288C","3.17",NA,"TSV","https://github.com/rikenbit/mesh-workflow","05-Mar-2023","Saccharomyces cerevisiae S288C",559292,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v005/MeSH.Sce.S288C.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Sce.S288C.eg.db:v005"
"MeSHDb for Bombyx mori (Silkworm, v005)","Correspondence table between NCBI Gene ID and MeSH ID for Bombyx mori (Silkworm)","3.17",NA,"TSV","https://github.com/rikenbit/mesh-workflow","05-Mar-2023","Bombyx mori",7091,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v005/MeSH.Sil.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Sil.eg.db:Bombyx mori:Silkworm:v005"
"MeSHDb for Strongylocentrotus purpuratus (Purple sea urchin, v005)","Correspondence table between NCBI Gene ID and MeSH ID for Strongylocentrotus purpuratus (Purple sea urchin)","3.17",NA,"TSV","https://github.com/rikenbit/mesh-workflow","05-Mar-2023","Strongylocentrotus purpuratus",7668,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v005/MeSH.Spu.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Spu.eg.db:Strongylocentrotus purpuratus:Purple sea urchin:v005"
"MeSHDb for Sus scrofa (Pig, v005)","Correspondence table between NCBI Gene ID and MeSH ID for Sus scrofa (Pig)","3.17",NA,"TSV","https://github.com/rikenbit/mesh-workflow","05-Mar-2023","Sus scrofa",9823,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v005/MeSH.Ssc.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Ssc.eg.db:Sus scrofa:Pig:v005"
"MeSHDb for Trypanosoma brucei brucei TREU927 (Trypanosoma, v005)","Correspondence table between NCBI Gene ID and MeSH ID for Trypanosoma brucei brucei TREU927 (Trypanosoma)","3.17",NA,"TSV","https://github.com/rikenbit/mesh-workflow","05-Mar-2023","Trypanosoma brucei brucei TREU927",185431,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v005/MeSH.Tbb.TREU927.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Tbb.TREU927.eg.db:Trypanosoma brucei brucei TREU927:Trypanosoma:v005"
"MeSHDb for Toxoplasma gondii ME49 (Toxoplasma, v005)","Correspondence table between NCBI Gene ID and MeSH ID for Toxoplasma gondii ME49 (Toxoplasma)","3.17",NA,"TSV","https://github.com/rikenbit/mesh-workflow","05-Mar-2023","Toxoplasma gondii ME49",508771,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v005/MeSH.Tgo.ME49.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Tgo.ME49.eg.db:Toxoplasma gondii ME49:Toxoplasma:v005"
"MeSHDb for Taeniopygia guttata (Zebra finch, v005)","Correspondence table between NCBI Gene ID and MeSH ID for Taeniopygia guttata (Zebra finch)","3.17",NA,"TSV","https://github.com/rikenbit/mesh-workflow","05-Mar-2023","Taeniopygia guttata",59729,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v005/MeSH.Tgu.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Tgu.eg.db:Taeniopygia guttata:Zebra finch:v005"
"MeSHDb for Vitis vinifera (Grape, v005)","Correspondence table between NCBI Gene ID and MeSH ID for Vitis vinifera (Grape)","3.17",NA,"TSV","https://github.com/rikenbit/mesh-workflow","05-Mar-2023","Vitis vinifera",29760,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v005/MeSH.Vvi.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Vvi.eg.db:Vitis vinifera:Grape:v005"
"MeSHDb for Xenopus laevis (African clawed frog, v005)","Correspondence table between NCBI Gene ID and MeSH ID for Xenopus laevis (African clawed frog)","3.17",NA,"TSV","https://github.com/rikenbit/mesh-workflow","05-Mar-2023","Xenopus laevis",8355,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v005/MeSH.Xla.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Xla.eg.db:Xenopus laevis:African clawed frog:v005"
"MeSHDb for Xenopus tropicalis (Tropical clawed frog, v005)","Correspondence table between NCBI Gene ID and MeSH ID for Xenopus tropicalis (Tropical clawed frog)","3.17",NA,"TSV","https://github.com/rikenbit/mesh-workflow","05-Mar-2023","Xenopus tropicalis",8364,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v005/MeSH.Xtr.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Xtr.eg.db:Xenopus tropicalis:Tropical clawed frog:v005"
"MeSHDb for Zea mays (Corn, v005)","Correspondence table between NCBI Gene ID and MeSH ID for Zea mays (Corn)","3.17",NA,"TSV","https://github.com/rikenbit/mesh-workflow","05-Mar-2023","Zea mays",4577,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v005/MeSH.Zma.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Zma.eg.db:Zea mays:Corn:v005"
"MeSHDb for MeSH.db (v005)","Correspondence table for MeSH ID, MeSH Term, MeSH Category, Synonym, Qualifier ID, and Qualifier Term","3.17",NA,"TSV","https://github.com/rikenbit/mesh-workflow","05-Mar-2023",NA,NA,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v005/MeSH.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.db:v005"
"MeSHDb for MeSH.AOR.db (v005)","MeSH Hierarchical structure (Ancestor-Offspring relationship)","3.17",NA,"TSV","https://github.com/rikenbit/mesh-workflow","05-Mar-2023",NA,NA,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v005/MeSH.AOR.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.AOR.db:v005"
"MeSHDb for MeSH.PCR.db (v005)","MeSH Hierarchical structure (Parent-Child relationship)","3.17",NA,"TSV","https://github.com/rikenbit/mesh-workflow","05-Mar-2023",NA,NA,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v005/MeSH.PCR.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.PCR.db:v005"
